,Positive,Negative
14,"Coronavirus Could Infect 250,000 in Wuhan in Next 11 Days, Researchers Say http://cubanreporter.net/coronavirus-could-infect-250000-in-wuhan-in-next-11-days-researchers-say/ …pic.twitter.com/NALaetdIZS",
15,Possible Case of Chinese Coronavirus Reaches Mexican Border State: Mexican President http://cubanreporter.net/possible-case-of-chinese-coronavirus-reaches-mexican-border-state-mexican-president-5/ …pic.twitter.com/7X33W35KZM,
16,Brazil Reports Suspected Case of Coronavirus http://cubanreporter.net/brazil-reports-suspected-case-of-coronavirus-5/ …pic.twitter.com/IhVSNEFl1g,
17,Mexico Probing Three New Possible Cases of Coronavirus After Ruling Two Others Out http://cubanreporter.net/mexico-probing-three-new-possible-cases-of-coronavirus-after-ruling-two-others-out-3/ …pic.twitter.com/cC0qJdb483,
18,Possible Case of Chinese Coronavirus Reaches Mexican Border State: Mexican President http://cubanreporter.net/possible-case-of-chinese-coronavirus-reaches-mexican-border-state-mexican-president-9/ …pic.twitter.com/xtOLGbGZfN,
19,Brazil Reports Suspected Case of Coronavirus http://cubanreporter.net/brazil-reports-suspected-case-of-coronavirus-9/ …pic.twitter.com/YvkEoXf22O,
20,Mexico Probing Three New Possible Cases of Coronavirus After Ruling Two Others Out http://cubanreporter.net/mexico-probing-three-new-possible-cases-of-coronavirus-after-ruling-two-others-out-7/ …pic.twitter.com/H7UNkVBfQx,
21,Cuba’s President Reiterates Support for China in Fight against Coronavirus https://ift.tt/2S9dw6F ,
22,Gretell es una de los  estudiantes #cubanos  que se encuentran en #China  en medio de la pandemia de #coronavirus (2019-nCoV). Por @ClaudiaDRebeldehttp://www.radiorebelde.cu/noticia/gretell-china-20200205/ …,
23,Radio Havana Cuba | Russia sends plane with help to China to fight coronavirus: http://www.radiohc.cu/en/noticias/internacionales/214018-russia-sends-plane-with-help-to-china-to-fight-coronavirus …,
24,Mexico Confirms 2 Cases of New Coronavirus https://cubanreporter.net/mexico-confirms-2-cases-of-new-coronavirus-2/ …pic.twitter.com/IcqEYCzFFt,
25,RT @escambraytoday: Foreign media acknowledges #Cuba's efforts on the fight against the #NovelCoronavirus and #COVID19 https://t.co/EjegACm…,
26,"RT @NeceTexas: Again, half the deaths today were nursing home residents. @GovMLG seems proud to broadcast this. She failed to protect these…",
27,"#June13 #COVID19 #Cuba
5 new cases. (Total: 2238)
229 still active. (10,23%)
5 of them seriously ill
No deceased in… https://t.co/r3ISnG8FXR",
28,"Good news #Cuba  No #COVID19 deaths, just 5 new cases out of 2,500 tests in 24h. Daily recoveries, 21, top new cases",
29,RT @globaltimesnews: #Beijing has called for heightened inspection of inbound cargo planes and their cargo after the city reported six new…,
30,"RT @GuamaRadio: #June13 #COVID19 #Cuba
5 new cases. (Total: 2238)
229 still active. (10,23%)
5 of them seriously ill
No deceased in the las…",
31,"RT @MediccGail: #Cuba #COVID19 Cases 2238 (+5, 60% new, asymptomatic); 229 active cases; 1923 recovered (+21); 224 stable;5 serious;0 criti…",
32,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",
33,RT @ana_alicia_m3: @DiazCanelB President @DiazCanelB and Prime Minister @MMarreroCruz appeared on Cuban television last night to explain de…,
34,RT @CubaReport: Because of successful management of the #COVID19 #pandemic: #Cuba Reopening #tourism in Three-Phase Plan soon: Internationa…,
35,"RT @SecySanjay: Responding to your requests, further relaxations extended to foreign nationals/#OCIs who are minors, spouses, students, dep…",
36,RT @EmbaCuIndonesia: #Cuba is planning to welcome tourists with #COVID19 tests and limit their contact with locals as part of a raft of mea…,
37,RT @JWatch: The Latest in #COVID19 News from @Physns1stWatch: Week Ending June 13 https://t.co/5cdXZG1F92 https://t.co/z6G7hrVK7e,
38,Washington State Nursing Home on Lockdown After Coronavirus Cases Confirmed http://cubanreporter.net/washington-state-nursing-home-on-lockdown-after-coronavirus-cases-confirmed/ …pic.twitter.com/LCbKOz9SwB,
39,British Airways pilots to face 50% pay cut over coronavirus: FT https://cubanreporter.net/british-airways-pilots-to-face-50-pay-cut-over-coronavirus-ft/ …pic.twitter.com/jZt9OSbi41,
40,"I agree with @realDonaldTrump
, #coronavirus is a hidden enemy. Best way to find out? Just look at the Democrats reactions to every single actions our great President and Vice President's China's COVID-19 Virus Task Force have done. The @TheDemocrats will soon seized to exist.",
41,Two more #coronavirus cases confirmed in #Cuba bringing total tally up to seven in the island of 11 millionhttps://twitter.com/StampaEmbaCuba/status/1240061053029007361 …,
42,Chile Closes Borders over Spread of New Coronavirus https://ift.tt/2ITyNMs ,
